age_check,dairy_check,enum_name,parti_name,parti_gender,home_location,village_name,age,education,hh_depen,farming_years,perc_dairy,second_income_employment,second_income_labour,second_income_business,second_income_other,second_income_none,second_income_other_farming,num_cows,other_livestock,other_livestock_type,other_livestock_number,amount_milk,farm_size,decision_maker,decision_maker_gender,price_coop,price_market,transport_market,market_distance,mobile_access,elec_access,internet_access,con_personal,sell_coop,sell_market,farmer_group,farmer_group_repeat_1_group_name,farmer_group_repeat_1_group_purpose,farmer_group_repeat_1_group_mem_relationship,farmer_group_repeat_1_neg_relationship_coop,farmer_group_repeat_2_group_name,farmer_group_repeat_2_group_purpose,farmer_group_repeat_2_group_mem_relationship,info_recieved_coop,info_recieved_ffs,info_recieved_vol_trainers,info_recieved_gov_ext,info_recieved_ext_off,info_recieved_ngo_proj,info_recieved_gov_proj,info_recieved_tv,info_recieved_radio,info_recieved_newspaper,info_recieved_other,info_other,helpful_coop,helpful_ffs,helpful_vol_trainer,helpful_gov_ext,helpful_ext_off,helpful_ngo_proj,helpful_gov_proj,helpful_tv,helpful_radio,helpful_newspaper,other_formal_source_1_name_other,other_formal_source_1_helpful_other,other_formal_source_1_other_unhelp,village_relationship,neg_relationship_village,family_relationship,family_village,family_distance,family_transport,religious_comm,religious_comm_repeat_1_which_religious_comm,religious_comm_repeat_1_reglious_freq,finance_group,finance_group_repeat_1_finance_group_name,finance_group_repeat_1_finance_group_info,finance_group_repeat_1_fiannce_group_purpose,finance_group_repeat_2_finance_group_name,finance_group_repeat_2_finance_group_info,finance_group_repeat_2_fiannce_group_purpose,finance_group_repeat_3_finance_group_name,finance_group_repeat_3_finance_group_info,finance_group_repeat_3_fiannce_group_purpose,social_groups,social_group_repeat_1_social_groups_info,social_group_repeat_1_social_group_freq,social_group_repeat_2_social_groups_info,social_group_repeat_2_social_group_freq,feed_training,feed_training_source,improved_feed_nap_kak_1,improved_feed_nap_kak_2,improved_feed_desho_grass,improved_feed_chloris,improved_feed_phalaris,improved_feed_guat_grass,improved_feed_rhodes_grass,improved_feed_blue_buff_grass,improved_feed_bracchiaria,improved_maize,improved_cowpea,improved_feed_desmodium,improved_feed_vetch,improved_feed_lucerne,improved_feed_trifolium,improved_feed_medicago,improved_pigeonpea,improved_lablab,improved_feed_sesbania,improved_feed_leucaena,improved_feed_glyricidia,improved_feed_calliandra,improved_feed_tagasaste_tree_lucerne,improved_feed_napier_other_improv,improved_feed_setaria_grass,improved_oats,improved_feed_vetiver_grass,improved_sorghum,improved_feed_none,improved_feed_other,improved_feed_other_2,aware_feed_benefits,what_feed_benefits,feed_used,feed_used_specific,feed_seed_source,feed_recommend,feed_no_recomm,no_feed_use,hay_making,hay_making_source,hay_benefits_yes,hay_making_recommend,vet_access,vet_access_time,animal_disease,animal_vet_attend,animal_vet_access,vet_recommend,vet_no_recommend,animal_vet_no,vaccine_aware,vaccine_benefits,vaccine_benefits_source,vaccine_use,vaccine_access,vaccine_noaccess,vaccine_no_reason,vaccine_recomm,improv_breed,improv_benefits,perc_crossbreed,breed_service_ai,breed_service_hired,breed_service_own,breed_service_community,ai_access_coop,ai_access_ffs,ai_access_vol_trainers,ai_access_gov_ext,ai_access_ext_off,ai_access_ngo_proj,ai_access_gov_proj,ai_access_tv,ai_access_radio,ai_access_newspaper,ai_access_other_farmers,ai_access_neighbours,ai_access_don_t_know,ai_access_other,ai_access_none,ai_access_vet,ai_access_agrovet,ai_recommend,hired_access_coop,hired_access_ffs,hired_access_vol_trainers,hired_access_gov_ext,hired_access_ext_off,hired_access_ngo_proj,hired_access_gov_proj,hired_access_tv,hired_access_radio,hired_access_newspaper,hired_access_other_farmers,hired_access_neighbours,hired_access_don_t_know,hired_access_other,hired_access_none,hired_access_vet,hired_access_agrovet,hired_access_other_2,hired_recommend,info_source_coop,info_source_ffs,info_source_vol_trainers,info_source_gov_ext,info_source_ext_off,info_source_ngo_proj,info_source_gov_proj,info_source_tv,info_source_radio,info_source_newspaper,info_source_other_farmers,info_source_neighbours,info_source_don_t_know,info_source_other,info_source_none,info_source_vet,info_source_agrovet,info_source_other_2,info_outside,info_mobile,info_mobile_topics,person_1,person_1_location,person_1_distance,person_2,person_2_location,person_2_distance,person_3,person_3_location,person_3_distance,person_4,person_4_location,person_4_distance,county
TRUE,TRUE,eunice,sp018,male,NA,asero,56,primary,4,2,5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,7,0_0.5,TRUE,NA,40,50,motorbike,15,TRUE,FALSE,FALSE,100,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,2,lack of cummunity spirit,TRUE,TRUE,NA,NA,TRUE,church,more_weekly,TRUE,hasero group,TRUE,savi gs,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,nappier,bought from the market,TRUE,NA,NA,FALSE,NA,other,NA,TRUE,NA,TRUE,TRUE,recommended by family member,TRUE,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,NA,NA,TRUE,more milk,100,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,sx263,asero,NA,sx262,asero,NA,sp017,asero,NA,NA,NA,NA,siaya
TRUE,TRUE,eunice,sp019,male,nyabenda,asero,40,primary,7,12,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,21,0_0.5,TRUE,NA,40,50,motorbike,18,TRUE,FALSE,FALSE,100,0,0,TRUE,one acre fund,provision of farm inputs,3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,NA,TRUE,TRUE,NA,NA,TRUE,church,weekly,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,hasero group,weekly,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,nappier,fromfamily member,TRUE,NA,NA,FALSE,NA,other,NA,FALSE,60,TRUE,FALSE,NA,NA,NA,the vet did not show up after calling him,TRUE,prevent diseases,other farmer,FALSE,TRUE,NA,NA,NA,TRUE,"more milk production, gives birth frequently",100,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,NA,sx264,asero,5,sp018,asero,NA,sx263,asero,NA,sx453,asero,NA,siaya
TRUE,TRUE,eunice,sp020,male,nyabeda,asero,30,above_primary,2,5,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,7,0.6_2.5,TRUE,NA,45,60,motorbike,15,TRUE,FALSE,FALSE,100,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,lack of cummunity spirit,TRUE,TRUE,NA,NA,TRUE,church,weekly,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,nappier,from another,TRUE,NA,NA,FALSE,NA,expensive,NA,FALSE,60,TRUE,FALSE,NA,NA,NA,he was not available,TRUE,prsvents diseases,radio,TRUE,NA,NA,NA,TRUE,TRUE,more milk,0,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,NA,sp019,asero,5,sx333,asero,5,sx397,asero,3,sx454,asero,3,siaya
TRUE,TRUE,steve,sp021,female,nyabeda,nyabeda,58,primary,6,18,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,9,greater_2.6,TRUE,NA,NA,50,none,NA,TRUE,TRUE,FALSE,100,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,TRUE,TRUE,NA,NA,TRUE,anglican,weekly,TRUE,mothers union,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,no access to seed,FALSE,NA,no/too little fodder,NA,TRUE,NA,TRUE,TRUE,others farmers,TRUE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,give big calves,100,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,animal health,sp023,nyabeda,10,sx334,nyabeda,25,NA,NA,NA,NA,NA,NA,siaya
TRUE,TRUE,steve,sp022,male,nyabeda,nyabeda,47,primary,6,3,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,NA,NA,7,0.6_2.5,TRUE,NA,NA,NA,none,NA,TRUE,FALSE,FALSE,100,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,FALSE,30,none,TRUE,voice of holy church,weekly,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,lack of knowledge,FALSE,NA,no/too little fodder,NA,FALSE,30,TRUE,TRUE,other farmers,TRUE,NA,NA,TRUE,prevent diseases,radio,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,0,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,diseases,sx265,ndiany,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,siaya
TRUE,TRUE,steve,sp023,female,nyabeda,nyabeda,56,primary,4,8,35,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,FALSE,NA,NA,4,0_0.5,TRUE,NA,NA,50,foot,4,TRUE,TRUE,FALSE,50,0,50,TRUE,one acre fund,farm input,4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,free pentecostal church,more_weekly,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,NA,TRUE,name not known,NA,TRUE,NA,NA,FALSE,NA,no/too little fodder,NA,TRUE,NA,TRUE,TRUE,other farmers,TRUE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,sire calves that grow fast,0,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,sx266,nyabeda,15,sx335,nyabeda,10,NA,NA,NA,NA,NA,NA,siaya
TRUE,TRUE,virginia,sp024,female,yiro east,sigulu,40,primary,4,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,NA,NA,14,0.6_2.5,TRUE,NA,NA,NA,foot,0.8,TRUE,FALSE,FALSE,100,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,none,1,not trained,5,NA,TRUE,TRUE,NA,NA,TRUE,church,more_weekly,TRUE,lanamuyie,TRUE,table banking,NA,NA,NA,NA,NA,NA,TRUE,sugulu welfare group,less_monthly,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,helps in animal growth and increase milk production,FALSE,NA,NA,NA,NA,no access to seed,FALSE,NA,lack of knowledge,NA,TRUE,NA,TRUE,TRUE,recommended by friend,TRUE,NA,NA,TRUE,prevention of diseases,chief,TRUE,NA,NA,NA,TRUE,TRUE,improved breed which has high production of milk,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,sp028,sigulu,5,sp027,sigulu,5,NA,NA,NA,NA,NA,NA,siaya
TRUE,TRUE,virginia,sp025,female,yiro,sigulu,68,above_primary,5,9,30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,70,0.6_2.5,FALSE,male,NA,75,matatu,4,TRUE,TRUE,TRUE,1,0,99,TRUE,sugulu welfare group;uguja farmers group,trainings on animal husbandry and be keeping,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,church,more_weekly,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,funeral purposes,monthly,NA,NA,TRUE,government extensionists;kcap,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,increases milk production in cows,TRUE,"braccharia, desmodium, nappier",government extension offjcers,TRUE,NA,NA,FALSE,NA,no/too little fodder,NA,TRUE,NA,TRUE,TRUE,recommended by a fellow farmer,FALSE,not competent and don't think they have better skills,NA,TRUE,prevention from diseases,training,TRUE,NA,NA,NA,TRUE,TRUE,gives out improved quality breed,100,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,"milk sales,health matters and breeding",sp004,sigulu,NA,sx259,sigulu,NA,sp026,sigulu,5,NA,NA,NA,siaya
TRUE,TRUE,virginia,sp026,male,yiro east,sigulu,51,above_primary,6,22,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,21,greater_2.6,TRUE,NA,NA,50,foot,2,TRUE,FALSE,FALSE,1,0,99,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,church,weekly,TRUE,techeteko,TRUE,savings and loaning,NA,NA,NA,NA,NA,NA,TRUE,sugulu welfare group,less_monthly,NA,NA,TRUE,government extensionists,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,increases milk production and also use sell it to earn income,TRUE,braccharia,"from trainings i attended,",TRUE,NA,NA,FALSE,NA,lack of knowledge,NA,TRUE,NA,TRUE,TRUE,recommended by the local government through ward administration,TRUE,NA,NA,TRUE,prevention from diseases,radio;newspapers;television,TRUE,NA,NA,NA,TRUE,TRUE,gives improved breeds which has high yield (milk),0,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,"feeding, health ,breeding",sp028,sigulu,10,sp027,sigulu,10,NA,NA,NA,NA,NA,NA,siaya
TRUE,TRUE,virginia,sp027,male,yiro east,sigulu,52,above_primary,7,32,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,NA,NA,15,greater_2.6,TRUE,NA,NA,50,foot,0.8,TRUE,FALSE,FALSE,50,0,50,TRUE,marbi,does trainings to farmers and also farm inputs on loans,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,church,more_weekly,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,konyiri kendi community group,monthly,NA,NA,TRUE,government extensionists,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,increased milk production,TRUE,braccharia,county government training,TRUE,NA,NA,FALSE,NA,lack of knowledge,NA,TRUE,NA,TRUE,TRUE,recommended by the county government,TRUE,NA,NA,TRUE,prevention of diseases,country government,TRUE,NA,NA,NA,TRUE,TRUE,improved breed,50,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,"feeding, health and breeding",sp026,sungulu,10,sp028,sigulu,5,NA,NA,NA,NA,NA,NA,siaya
TRUE,FALSE,virginia,sp028,male,yiro east,sigulu,38,primary,5,10,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,NA,0.6_2.5,TRUE,NA,NA,50,foot,2,TRUE,FALSE,FALSE,50,0,50,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,not trained,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not trained,1,not trained,5,NA,TRUE,TRUE,NA,NA,TRUE,church,weekly,TRUE,chamluchi gi adier,TRUE,table banking,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,increases milk production,FALSE,NA,NA,NA,NA,no access to seed,FALSE,NA,lack of knowledge,NA,TRUE,NA,TRUE,TRUE,recommended by a fellow farmer,TRUE,NA,NA,TRUE,prevention of diseases,chief,TRUE,NA,NA,NA,TRUE,TRUE,gives out improved breed which produces a lot of milk,0,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,"health matters, milk production and feeding",sx267,sigulu,NA,sx336,NA,NA,NA,NA,NA,NA,NA,NA,siaya
TRUE,TRUE,valerie,sp029,male,north gem,nyabeda,70,above_primary,7,10,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE,NA,NA,35,greater_2.6,TRUE,NA,NA,50,foot,6,TRUE,FALSE,FALSE,50,0,50,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,apprenticeship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,apprenticeship,5,NA,4,NA,FALSE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,expensive,NA,TRUE,NA,TRUE,TRUE,recommended by neighbour,TRUE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,NA,0,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,sp033,nalo,5,sp010,nyakonya,15,sp009,nalo,5,NA,NA,NA,siaya
